"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"8_9","mpnet-stripped","mpnet","stripped",0.995,15,2,0.793,0.716,0.753,0.603,346
"8_9","mpnet-stripped","mpnet","stripped",0.995,15,3,0.745,0.725,0.735,0.581,322
"8_9","mpnet-stripped","mpnet","stripped",0.995,15,4,0.681,0.807,0.739,0.586,439
"8_9","mpnet-stripped","mpnet","stripped",0.995,20,1,0.685,0.807,0.741,0.588,437
"8_9","mpnet-stripped","mpnet","stripped",0.995,20,2,0.793,0.716,0.753,0.603,346
"8_9","mpnet-stripped","mpnet","stripped",0.995,20,3,0.746,0.728,0.737,0.584,323
"8_9","mpnet-stripped","mpnet","stripped",0.995,20,4,0.681,0.807,0.739,0.586,439
"8_9","mpnet-stripped","mpnet","stripped",0.995,25,1,0.685,0.807,0.741,0.588,437
"8_9","mpnet-stripped","mpnet","stripped",0.995,25,2,0.793,0.716,0.753,0.603,346
"8_9","mpnet-stripped","mpnet","stripped",0.995,25,3,0.739,0.728,0.733,0.579,326
"8_9","mpnet-stripped","mpnet","stripped",0.995,25,4,0.681,0.807,0.739,0.586,439
"8_9","mpnet-stripped","mpnet","stripped",0.995,30,1,0.685,0.807,0.741,0.588,437
"8_9","mpnet-stripped","mpnet","stripped",0.995,30,2,0.793,0.716,0.753,0.603,346
"8_9","mpnet-stripped","mpnet","stripped",0.995,30,3,0.737,0.728,0.732,0.578,327
"8_9","mpnet-stripped","mpnet","stripped",0.995,30,4,0.681,0.807,0.739,0.586,439
"8_9","mpnet-stripped","mpnet","stripped",0.999,3,1,0.694,0.807,0.746,0.595,432
"8_9","mpnet-stripped","mpnet","stripped",0.999,3,2,0.797,0.71,0.751,0.601,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,3,3,0.774,0.695,0.732,0.578,297
"8_9","mpnet-stripped","mpnet","stripped",0.999,3,4,0.694,0.807,0.746,0.595,432
"8_9","mpnet-stripped","mpnet","stripped",0.999,5,1,0.692,0.807,0.745,0.593,433
"8_9","mpnet-stripped","mpnet","stripped",0.999,5,2,0.797,0.71,0.751,0.601,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,5,3,0.768,0.71,0.738,0.585,306
"8_9","mpnet-stripped","mpnet","stripped",0.999,5,4,0.692,0.807,0.745,0.593,433
"8_9","mpnet-stripped","mpnet","stripped",0.999,10,1,0.686,0.807,0.742,0.589,436
"8_9","mpnet-stripped","mpnet","stripped",0.999,10,2,0.797,0.71,0.751,0.601,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,10,3,0.756,0.722,0.739,0.586,316
"8_9","mpnet-stripped","mpnet","stripped",0.999,10,4,0.686,0.807,0.742,0.589,436
"8_9","mpnet-stripped","mpnet","stripped",0.999,15,1,0.685,0.807,0.741,0.588,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,15,2,0.797,0.71,0.751,0.601,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,15,3,0.75,0.725,0.737,0.584,320
"8_9","mpnet-stripped","mpnet","stripped",0.999,15,4,0.685,0.807,0.741,0.588,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,20,1,0.685,0.807,0.741,0.588,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,20,2,0.797,0.71,0.751,0.601,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,20,3,0.751,0.728,0.739,0.586,321
"8_9","mpnet-stripped","mpnet","stripped",0.999,20,4,0.685,0.807,0.741,0.588,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,25,1,0.685,0.807,0.741,0.588,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,25,2,0.797,0.71,0.751,0.601,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,25,3,0.744,0.728,0.736,0.582,324
"8_9","mpnet-stripped","mpnet","stripped",0.999,25,4,0.685,0.807,0.741,0.588,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,30,1,0.685,0.807,0.741,0.588,437
"8_9","mpnet-stripped","mpnet","stripped",0.999,30,2,0.797,0.71,0.751,0.601,342
"8_9","mpnet-stripped","mpnet","stripped",0.999,30,3,0.742,0.728,0.735,0.581,325
"8_9","mpnet-stripped","mpnet","stripped",0.999,30,4,0.685,0.807,0.741,0.588,437
"10_9","SapBERT-base-regen","SapBERT","base",0.95,3,1,0.706,0.39,0.502,0.335,529
"10_9","SapBERT-base-regen","SapBERT","base",0.95,3,2,0.832,0.318,0.46,0.299,366
"10_9","SapBERT-base-regen","SapBERT","base",0.95,3,3,0.701,0.255,0.374,0.23,349
"10_9","SapBERT-base-regen","SapBERT","base",0.95,3,4,0.709,0.395,0.507,0.34,534
"10_9","SapBERT-base-regen","SapBERT","base",0.95,5,1,0.704,0.398,0.509,0.341,543
"10_9","SapBERT-base-regen","SapBERT","base",0.95,5,2,0.819,0.323,0.463,0.302,378
"10_9","SapBERT-base-regen","SapBERT","base",0.95,5,3,0.695,0.285,0.404,0.253,394
"10_9","SapBERT-base-regen","SapBERT","base",0.95,5,4,0.701,0.408,0.516,0.347,558
"10_9","SapBERT-base-regen","SapBERT","base",0.95,10,1,0.701,0.398,0.508,0.34,546
"10_9","SapBERT-base-regen","SapBERT","base",0.95,10,2,0.817,0.334,0.474,0.311,391
"10_9","SapBERT-base-regen","SapBERT","base",0.95,10,3,0.709,0.322,0.443,0.285,437
"10_9","SapBERT-base-regen","SapBERT","base",0.95,10,4,0.7,0.418,0.523,0.355,574
"10_9","SapBERT-base-regen","SapBERT","base",0.95,15,1,0.701,0.398,0.508,0.34,546
"10_9","SapBERT-base-regen","SapBERT","base",0.95,15,2,0.805,0.335,0.473,0.31,399
"10_9","SapBERT-base-regen","SapBERT","base",0.95,15,3,0.706,0.338,0.457,0.297,461
"10_9","SapBERT-base-regen","SapBERT","base",0.95,15,4,0.693,0.419,0.522,0.354,582
"10_9","SapBERT-base-regen","SapBERT","base",0.95,20,1,0.701,0.401,0.51,0.343,550
"10_9","SapBERT-base-regen","SapBERT","base",0.95,20,2,0.801,0.339,0.476,0.313,406
"10_9","SapBERT-base-regen","SapBERT","base",0.95,20,3,0.705,0.349,0.467,0.304,476
"10_9","SapBERT-base-regen","SapBERT","base",0.95,20,4,0.692,0.427,0.528,0.359,593
"10_9","SapBERT-base-regen","SapBERT","base",0.95,25,1,0.702,0.402,0.511,0.344,551
"10_9","SapBERT-base-regen","SapBERT","base",0.95,25,2,0.801,0.339,0.476,0.313,406
"10_9","SapBERT-base-regen","SapBERT","base",0.95,25,3,0.706,0.355,0.472,0.309,484
"10_9","SapBERT-base-regen","SapBERT","base",0.95,25,4,0.693,0.428,0.529,0.36,594
"10_9","SapBERT-base-regen","SapBERT","base",0.95,30,1,0.702,0.402,0.511,0.344,551
"10_9","SapBERT-base-regen","SapBERT","base",0.95,30,2,0.799,0.34,0.477,0.314,408
"10_9","SapBERT-base-regen","SapBERT","base",0.95,30,3,0.703,0.361,0.477,0.313,493
"10_9","SapBERT-base-regen","SapBERT","base",0.95,30,4,0.692,0.429,0.53,0.36,596
"10_9","SapBERT-base-regen","SapBERT","base",0.99,3,1,0.708,0.383,0.497,0.331,519
"10_9","SapBERT-base-regen","SapBERT","base",0.99,3,2,0.845,0.297,0.44,0.281,337
"10_9","SapBERT-base-regen","SapBERT","base",0.99,3,3,0.696,0.25,0.368,0.225,344
"10_9","SapBERT-base-regen","SapBERT","base",0.99,3,4,0.708,0.383,0.497,0.331,519
"10_9","SapBERT-base-regen","SapBERT","base",0.99,5,1,0.706,0.393,0.505,0.338,534
"10_9","SapBERT-base-regen","SapBERT","base",0.99,5,2,0.845,0.297,0.44,0.281,337
"10_9","SapBERT-base-regen","SapBERT","base",0.99,5,3,0.699,0.275,0.395,0.246,379
"10_9","SapBERT-base-regen","SapBERT","base",0.99,5,4,0.706,0.393,0.505,0.338,534
"10_9","SapBERT-base-regen","SapBERT","base",0.99,10,1,0.704,0.393,0.504,0.337,537
"10_9","SapBERT-base-regen","SapBERT","base",0.99,10,2,0.846,0.299,0.442,0.283,339
"10_9","SapBERT-base-regen","SapBERT","base",0.99,10,3,0.711,0.302,0.424,0.269,409
"10_9","SapBERT-base-regen","SapBERT","base",0.99,10,4,0.705,0.395,0.506,0.339,539
"10_9","SapBERT-base-regen","SapBERT","base",0.99,15,1,0.704,0.393,0.504,0.337,537
"10_9","SapBERT-base-regen","SapBERT","base",0.99,15,2,0.846,0.299,0.442,0.283,339
"10_9","SapBERT-base-regen","SapBERT","base",0.99,15,3,0.717,0.316,0.439,0.281,424
"10_9","SapBERT-base-regen","SapBERT","base",0.99,15,4,0.705,0.395,0.506,0.339,539
"10_9","SapBERT-base-regen","SapBERT","base",0.99,20,1,0.704,0.396,0.507,0.339,541
"10_9","SapBERT-base-regen","SapBERT","base",0.99,20,2,0.844,0.3,0.443,0.284,341
"10_9","SapBERT-base-regen","SapBERT","base",0.99,20,3,0.716,0.323,0.445,0.287,434
"10_9","SapBERT-base-regen","SapBERT","base",0.99,20,4,0.704,0.399,0.509,0.342,545
"10_9","SapBERT-base-regen","SapBERT","base",0.99,25,1,0.705,0.397,0.508,0.34,542
"10_9","SapBERT-base-regen","SapBERT","base",0.99,25,2,0.844,0.3,0.443,0.284,341
"10_9","SapBERT-base-regen","SapBERT","base",0.99,25,3,0.718,0.329,0.451,0.291,440
"10_9","SapBERT-base-regen","SapBERT","base",0.99,25,4,0.705,0.4,0.51,0.343,546
"10_9","SapBERT-base-regen","SapBERT","base",0.99,30,1,0.705,0.397,0.508,0.34,542
"10_9","SapBERT-base-regen","SapBERT","base",0.99,30,2,0.841,0.3,0.442,0.284,342
"10_9","SapBERT-base-regen","SapBERT","base",0.99,30,3,0.714,0.333,0.454,0.294,448
"10_9","SapBERT-base-regen","SapBERT","base",0.99,30,4,0.704,0.4,0.51,0.342,547
"10_9","SapBERT-base-regen","SapBERT","base",0.995,3,1,0.708,0.381,0.495,0.329,516
"10_9","SapBERT-base-regen","SapBERT","base",0.995,3,2,0.846,0.293,0.435,0.279,333
"10_9","SapBERT-base-regen","SapBERT","base",0.995,3,3,0.696,0.25,0.368,0.225,344
"10_9","SapBERT-base-regen","SapBERT","base",0.995,3,4,0.708,0.381,0.495,0.329,516
"10_9","SapBERT-base-regen","SapBERT","base",0.995,5,1,0.707,0.391,0.504,0.336,531
"10_9","SapBERT-base-regen","SapBERT","base",0.995,5,2,0.846,0.293,0.435,0.279,333
"10_9","SapBERT-base-regen","SapBERT","base",0.995,5,3,0.701,0.275,0.395,0.246,378
"10_9","SapBERT-base-regen","SapBERT","base",0.995,5,4,0.707,0.391,0.504,0.336,531
"10_9","SapBERT-base-regen","SapBERT","base",0.995,10,1,0.704,0.391,0.503,0.335,534
"10_9","SapBERT-base-regen","SapBERT","base",0.995,10,2,0.847,0.296,0.439,0.281,335
"10_9","SapBERT-base-regen","SapBERT","base",0.995,10,3,0.712,0.301,0.423,0.268,407
"10_9","SapBERT-base-regen","SapBERT","base",0.995,10,4,0.705,0.393,0.505,0.337,536
"10_9","SapBERT-base-regen","SapBERT","base",0.995,15,1,0.704,0.391,0.503,0.335,534
"10_9","SapBERT-base-regen","SapBERT","base",0.995,15,2,0.847,0.296,0.439,0.281,335
"10_9","SapBERT-base-regen","SapBERT","base",0.995,15,3,0.718,0.315,0.438,0.28,422
"10_9","SapBERT-base-regen","SapBERT","base",0.995,15,4,0.705,0.393,0.505,0.337,536
"10_9","SapBERT-base-regen","SapBERT","base",0.995,20,1,0.704,0.394,0.505,0.338,538
"10_9","SapBERT-base-regen","SapBERT","base",0.995,20,2,0.845,0.296,0.438,0.28,336
"10_9","SapBERT-base-regen","SapBERT","base",0.995,20,3,0.717,0.321,0.443,0.285,431
"10_9","SapBERT-base-regen","SapBERT","base",0.995,20,4,0.704,0.396,0.507,0.339,541
"10_9","SapBERT-base-regen","SapBERT","base",0.995,25,1,0.705,0.395,0.506,0.339,539
"10_9","SapBERT-base-regen","SapBERT","base",0.995,25,2,0.845,0.296,0.438,0.28,336
"10_9","SapBERT-base-regen","SapBERT","base",0.995,25,3,0.718,0.327,0.449,0.289,437
"10_9","SapBERT-base-regen","SapBERT","base",0.995,25,4,0.705,0.397,0.508,0.34,542
"10_9","SapBERT-base-regen","SapBERT","base",0.995,30,1,0.705,0.395,0.506,0.339,539
"10_9","SapBERT-base-regen","SapBERT","base",0.995,30,2,0.845,0.296,0.438,0.28,336
"10_9","SapBERT-base-regen","SapBERT","base",0.995,30,3,0.716,0.331,0.453,0.292,444
"10_9","SapBERT-base-regen","SapBERT","base",0.995,30,4,0.705,0.397,0.508,0.34,542
"10_9","SapBERT-base-regen","SapBERT","base",0.999,3,1,0.708,0.38,0.495,0.328,515
"10_9","SapBERT-base-regen","SapBERT","base",0.999,3,2,0.845,0.29,0.432,0.276,330
"10_9","SapBERT-base-regen","SapBERT","base",0.999,3,3,0.696,0.249,0.367,0.224,343
"10_9","SapBERT-base-regen","SapBERT","base",0.999,3,4,0.708,0.38,0.495,0.328,515
"10_9","SapBERT-base-regen","SapBERT","base",0.999,5,1,0.706,0.39,0.502,0.335,530
"10_9","SapBERT-base-regen","SapBERT","base",0.999,5,2,0.845,0.29,0.432,0.276,330
"10_9","SapBERT-base-regen","SapBERT","base",0.999,5,3,0.7,0.274,0.394,0.245,377
"10_9","SapBERT-base-regen","SapBERT","base",0.999,5,4,0.706,0.39,0.502,0.335,530
"10_9","SapBERT-base-regen","SapBERT","base",0.999,10,1,0.703,0.39,0.502,0.335,533
"10_9","SapBERT-base-regen","SapBERT","base",0.999,10,2,0.845,0.291,0.433,0.277,331
"10_9","SapBERT-base-regen","SapBERT","base",0.999,10,3,0.711,0.299,0.421,0.266,405
"10_9","SapBERT-base-regen","SapBERT","base",0.999,10,4,0.704,0.391,0.503,0.335,534
"10_9","SapBERT-base-regen","SapBERT","base",0.999,15,1,0.703,0.39,0.502,0.335,533
"10_9","SapBERT-base-regen","SapBERT","base",0.999,15,2,0.845,0.291,0.433,0.277,331
"10_9","SapBERT-base-regen","SapBERT","base",0.999,15,3,0.716,0.313,0.436,0.278,420
"10_9","SapBERT-base-regen","SapBERT","base",0.999,15,4,0.704,0.391,0.503,0.335,534
"10_9","SapBERT-base-regen","SapBERT","base",0.999,20,1,0.704,0.393,0.504,0.337,537
"10_9","SapBERT-base-regen","SapBERT","base",0.999,20,2,0.845,0.291,0.433,0.277,331
"10_9","SapBERT-base-regen","SapBERT","base",0.999,20,3,0.717,0.319,0.442,0.283,428
"10_9","SapBERT-base-regen","SapBERT","base",0.999,20,4,0.704,0.394,0.505,0.338,538
"10_9","SapBERT-base-regen","SapBERT","base",0.999,25,1,0.704,0.394,0.505,0.338,538
"10_9","SapBERT-base-regen","SapBERT","base",0.999,25,2,0.845,0.291,0.433,0.277,331
"10_9","SapBERT-base-regen","SapBERT","base",0.999,25,3,0.719,0.324,0.447,0.288,434
"10_9","SapBERT-base-regen","SapBERT","base",0.999,25,4,0.705,0.395,0.506,0.339,539
"10_9","SapBERT-base-regen","SapBERT","base",0.999,30,1,0.704,0.394,0.505,0.338,538
"10_9","SapBERT-base-regen","SapBERT","base",0.999,30,2,0.845,0.291,0.433,0.277,331
"10_9","SapBERT-base-regen","SapBERT","base",0.999,30,3,0.716,0.329,0.451,0.291,441
"10_9","SapBERT-base-regen","SapBERT","base",0.999,30,4,0.705,0.395,0.506,0.339,539
"8_9","SapBERT-base-regen","SapBERT","base",0.95,3,1,0.727,0.837,0.778,0.637,431
"8_9","SapBERT-base-regen","SapBERT","base",0.95,3,2,0.845,0.792,0.818,0.691,360
"8_9","SapBERT-base-regen","SapBERT","base",0.95,3,3,0.781,0.701,0.739,0.586,297
"8_9","SapBERT-base-regen","SapBERT","base",0.95,3,4,0.724,0.84,0.778,0.636,434
"8_9","SapBERT-base-regen","SapBERT","base",0.95,5,1,0.725,0.837,0.777,0.635,432
"8_9","SapBERT-base-regen","SapBERT","base",0.95,5,2,0.84,0.795,0.817,0.69,363
"8_9","SapBERT-base-regen","SapBERT","base",0.95,5,3,0.77,0.719,0.744,0.592,309
"8_9","SapBERT-base-regen","SapBERT","base",0.95,5,4,0.719,0.843,0.776,0.634,438
"8_9","SapBERT-base-regen","SapBERT","base",0.95,10,1,0.719,0.837,0.774,0.631,435
"8_9","SapBERT-base-regen","SapBERT","base",0.95,10,2,0.84,0.795,0.817,0.69,363
"8_9","SapBERT-base-regen","SapBERT","base",0.95,10,3,0.761,0.731,0.746,0.595,318
"8_9","SapBERT-base-regen","SapBERT","base",0.95,10,4,0.714,0.843,0.773,0.63,441
"8_9","SapBERT-base-regen","SapBERT","base",0.95,15,1,0.718,0.837,0.773,0.63,436
"8_9","SapBERT-base-regen","SapBERT","base",0.95,15,2,0.838,0.798,0.818,0.691,365
"8_9","SapBERT-base-regen","SapBERT","base",0.95,15,3,0.756,0.74,0.748,0.598,324
"8_9","SapBERT-base-regen","SapBERT","base",0.95,15,4,0.711,0.846,0.773,0.629,444
"8_9","SapBERT-base-regen","SapBERT","base",0.95,20,1,0.718,0.837,0.773,0.63,436
"8_9","SapBERT-base-regen","SapBERT","base",0.95,20,2,0.835,0.798,0.816,0.689,366
"8_9","SapBERT-base-regen","SapBERT","base",0.95,20,3,0.75,0.743,0.746,0.596,328
"8_9","SapBERT-base-regen","SapBERT","base",0.95,20,4,0.709,0.846,0.771,0.628,445
"8_9","SapBERT-base-regen","SapBERT","base",0.95,25,1,0.718,0.837,0.773,0.63,436
"8_9","SapBERT-base-regen","SapBERT","base",0.95,25,2,0.825,0.798,0.811,0.682,370
"8_9","SapBERT-base-regen","SapBERT","base",0.95,25,3,0.734,0.743,0.738,0.586,335
"8_9","SapBERT-base-regen","SapBERT","base",0.95,25,4,0.702,0.846,0.767,0.622,449
"8_9","SapBERT-base-regen","SapBERT","base",0.95,30,1,0.718,0.837,0.773,0.63,436
"8_9","SapBERT-base-regen","SapBERT","base",0.95,30,2,0.825,0.798,0.811,0.682,370
"8_9","SapBERT-base-regen","SapBERT","base",0.95,30,3,0.734,0.743,0.738,0.586,335
"8_9","SapBERT-base-regen","SapBERT","base",0.95,30,4,0.702,0.846,0.767,0.622,449
"8_9","SapBERT-base-regen","SapBERT","base",0.99,3,1,0.73,0.834,0.779,0.637,428
"8_9","SapBERT-base-regen","SapBERT","base",0.99,3,2,0.861,0.785,0.821,0.697,352
"8_9","SapBERT-base-regen","SapBERT","base",0.99,3,3,0.786,0.701,0.741,0.589,295
"8_9","SapBERT-base-regen","SapBERT","base",0.99,3,4,0.731,0.837,0.78,0.64,429
"8_9","SapBERT-base-regen","SapBERT","base",0.99,5,1,0.728,0.834,0.777,0.636,429
"8_9","SapBERT-base-regen","SapBERT","base",0.99,5,2,0.858,0.785,0.82,0.695,353
"8_9","SapBERT-base-regen","SapBERT","base",0.99,5,3,0.777,0.716,0.745,0.594,305
"8_9","SapBERT-base-regen","SapBERT","base",0.99,5,4,0.727,0.837,0.778,0.637,431
"8_9","SapBERT-base-regen","SapBERT","base",0.99,10,1,0.723,0.834,0.775,0.632,432
"8_9","SapBERT-base-regen","SapBERT","base",0.99,10,2,0.858,0.785,0.82,0.695,353
"8_9","SapBERT-base-regen","SapBERT","base",0.99,10,3,0.768,0.728,0.747,0.597,314
"8_9","SapBERT-base-regen","SapBERT","base",0.99,10,4,0.721,0.837,0.775,0.632,434
"8_9","SapBERT-base-regen","SapBERT","base",0.99,15,1,0.721,0.834,0.773,0.63,433
"8_9","SapBERT-base-regen","SapBERT","base",0.99,15,2,0.858,0.785,0.82,0.695,353
"8_9","SapBERT-base-regen","SapBERT","base",0.99,15,3,0.764,0.734,0.749,0.599,318
"8_9","SapBERT-base-regen","SapBERT","base",0.99,15,4,0.719,0.837,0.774,0.631,435
"8_9","SapBERT-base-regen","SapBERT","base",0.99,20,1,0.721,0.834,0.773,0.63,433
"8_9","SapBERT-base-regen","SapBERT","base",0.99,20,2,0.858,0.785,0.82,0.695,353
"8_9","SapBERT-base-regen","SapBERT","base",0.99,20,3,0.76,0.737,0.748,0.598,321
"8_9","SapBERT-base-regen","SapBERT","base",0.99,20,4,0.719,0.837,0.774,0.631,435
"8_9","SapBERT-base-regen","SapBERT","base",0.99,25,1,0.721,0.834,0.773,0.63,433
"8_9","SapBERT-base-regen","SapBERT","base",0.99,25,2,0.855,0.785,0.819,0.693,354
"8_9","SapBERT-base-regen","SapBERT","base",0.99,25,3,0.751,0.737,0.744,0.592,325
"8_9","SapBERT-base-regen","SapBERT","base",0.99,25,4,0.718,0.837,0.773,0.63,436
"8_9","SapBERT-base-regen","SapBERT","base",0.99,30,1,0.721,0.834,0.773,0.63,433
"8_9","SapBERT-base-regen","SapBERT","base",0.99,30,2,0.855,0.785,0.819,0.693,354
"8_9","SapBERT-base-regen","SapBERT","base",0.99,30,3,0.751,0.737,0.744,0.592,325
"8_9","SapBERT-base-regen","SapBERT","base",0.99,30,4,0.718,0.837,0.773,0.63,436
"8_9","SapBERT-base-regen","SapBERT","base",0.995,3,1,0.73,0.834,0.779,0.637,427
"8_9","SapBERT-base-regen","SapBERT","base",0.995,3,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base-regen","SapBERT","base",0.995,3,3,0.786,0.698,0.739,0.586,294
"8_9","SapBERT-base-regen","SapBERT","base",0.995,3,4,0.73,0.834,0.779,0.637,427
"8_9","SapBERT-base-regen","SapBERT","base",0.995,5,1,0.728,0.834,0.777,0.636,428
"8_9","SapBERT-base-regen","SapBERT","base",0.995,5,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base-regen","SapBERT","base",0.995,5,3,0.779,0.713,0.745,0.593,303
"8_9","SapBERT-base-regen","SapBERT","base",0.995,5,4,0.728,0.834,0.777,0.636,428
"8_9","SapBERT-base-regen","SapBERT","base",0.995,10,1,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base-regen","SapBERT","base",0.995,10,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base-regen","SapBERT","base",0.995,10,3,0.769,0.725,0.746,0.596,312
"8_9","SapBERT-base-regen","SapBERT","base",0.995,10,4,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base-regen","SapBERT","base",0.995,15,1,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base-regen","SapBERT","base",0.995,15,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base-regen","SapBERT","base",0.995,15,3,0.766,0.731,0.748,0.598,316
"8_9","SapBERT-base-regen","SapBERT","base",0.995,15,4,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base-regen","SapBERT","base",0.995,20,1,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base-regen","SapBERT","base",0.995,20,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base-regen","SapBERT","base",0.995,20,3,0.762,0.734,0.748,0.597,319
"8_9","SapBERT-base-regen","SapBERT","base",0.995,20,4,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base-regen","SapBERT","base",0.995,25,1,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base-regen","SapBERT","base",0.995,25,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base-regen","SapBERT","base",0.995,25,3,0.755,0.734,0.744,0.593,322
"8_9","SapBERT-base-regen","SapBERT","base",0.995,25,4,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base-regen","SapBERT","base",0.995,30,1,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base-regen","SapBERT","base",0.995,30,2,0.859,0.773,0.814,0.686,347
"8_9","SapBERT-base-regen","SapBERT","base",0.995,30,3,0.755,0.734,0.744,0.593,322
"8_9","SapBERT-base-regen","SapBERT","base",0.995,30,4,0.721,0.834,0.773,0.63,432
"8_9","SapBERT-base-regen","SapBERT","base",0.999,3,1,0.732,0.834,0.78,0.639,426
"8_9","SapBERT-base-regen","SapBERT","base",0.999,3,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base-regen","SapBERT","base",0.999,3,3,0.786,0.698,0.739,0.586,294
"8_9","SapBERT-base-regen","SapBERT","base",0.999,3,4,0.732,0.834,0.78,0.639,426
"8_9","SapBERT-base-regen","SapBERT","base",0.999,5,1,0.73,0.834,0.779,0.637,427
"8_9","SapBERT-base-regen","SapBERT","base",0.999,5,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base-regen","SapBERT","base",0.999,5,3,0.779,0.713,0.745,0.593,303
"8_9","SapBERT-base-regen","SapBERT","base",0.999,5,4,0.73,0.834,0.779,0.637,427
"8_9","SapBERT-base-regen","SapBERT","base",0.999,10,1,0.724,0.834,0.775,0.633,430
"8_9","SapBERT-base-regen","SapBERT","base",0.999,10,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base-regen","SapBERT","base",0.999,10,3,0.769,0.725,0.746,0.596,312
"8_9","SapBERT-base-regen","SapBERT","base",0.999,10,4,0.724,0.834,0.775,0.633,430
"8_9","SapBERT-base-regen","SapBERT","base",0.999,15,1,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base-regen","SapBERT","base",0.999,15,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base-regen","SapBERT","base",0.999,15,3,0.766,0.731,0.748,0.598,316
"8_9","SapBERT-base-regen","SapBERT","base",0.999,15,4,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base-regen","SapBERT","base",0.999,20,1,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base-regen","SapBERT","base",0.999,20,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base-regen","SapBERT","base",0.999,20,3,0.762,0.734,0.748,0.597,319
"8_9","SapBERT-base-regen","SapBERT","base",0.999,20,4,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base-regen","SapBERT","base",0.999,25,1,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base-regen","SapBERT","base",0.999,25,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base-regen","SapBERT","base",0.999,25,3,0.755,0.734,0.744,0.593,322
"8_9","SapBERT-base-regen","SapBERT","base",0.999,25,4,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base-regen","SapBERT","base",0.999,30,1,0.723,0.834,0.775,0.632,431
"8_9","SapBERT-base-regen","SapBERT","base",0.999,30,2,0.861,0.77,0.813,0.685,345
"8_9","SapBERT-base-regen","SapBERT","base",0.999,30,3,0.755,0.734,0.744,0.593,322
"8_9","SapBERT-base-regen","SapBERT","base",0.999,30,4,0.723,0.834,0.775,0.632,431
"10_9","SapBERT-base","SapBERT","base",0.95,3,1,0.706,0.39,0.502,0.335,529
"10_9","SapBERT-base","SapBERT","base",0.95,3,2,0.832,0.318,0.46,0.299,366
"10_9","SapBERT-base","SapBERT","base",0.95,3,3,0.701,0.255,0.374,0.23,349
"10_9","SapBERT-base","SapBERT","base",0.95,3,4,0.709,0.395,0.507,0.34,534
"10_9","SapBERT-base","SapBERT","base",0.95,5,1,0.704,0.398,0.509,0.341,543
"10_9","SapBERT-base","SapBERT","base",0.95,5,2,0.819,0.323,0.463,0.302,378
"10_9","SapBERT-base","SapBERT","base",0.95,5,3,0.695,0.285,0.404,0.253,394
"10_9","SapBERT-base","SapBERT","base",0.95,5,4,0.701,0.408,0.516,0.347,558
"10_9","SapBERT-base","SapBERT","base",0.95,10,1,0.701,0.398,0.508,0.34,546
"10_9","SapBERT-base","SapBERT","base",0.95,10,2,0.817,0.334,0.474,0.311,391
"10_9","SapBERT-base","SapBERT","base",0.95,10,3,0.709,0.322,0.443,0.285,437
"10_9","SapBERT-base","SapBERT","base",0.95,10,4,0.7,0.418,0.523,0.355,574
"10_9","SapBERT-base","SapBERT","base",0.95,15,1,0.701,0.398,0.508,0.34,546
